"Name","ResourcePath","Category","ArmsOnly","SizeKB"
"iuno","characters/maoling/wuthering_waves/iuno/normal/iuno.vmdl","characters","False","846.2"
"izayoi sakuya","characters/models/izayoi_sakuya/izayoi_sakuya.vmdl","characters","False","964.4"
"izuna","characters/models/exg/izuna/izuna.vmdl","characters","False","1103.9"
"jalter","characters/models/exg/jalter/jalter.vmdl","characters","False","1032.2"
"jcnnn","characters/flux/jcnnn/jcnnn.vmdl","characters","False","847.8"
"jcnnn arms","characters/flux/jcnnn/jcnnn_arms.vmdl","characters","True","287.1"
"jinshi","characters/maoling/wuthering_waves/jinshi/normal/jinshi.vmdl","characters","False","814.5"
"jinshi arms","characters/maoling/wuthering_waves/jinshi/normal/arms/jinshi_arms.vmdl","characters","True","125.9"
"jinxi","characters/models/jinxi/jinxi.vmdl","characters","False","975"
"jiuhu","characters/models/jiuhu/jiuhu.vmdl","characters","False","397.7"
"jiuwei","characters/models/jiuwei/jiuwei.vmdl","characters","False","1867.9"
"jiuwei","characters/models/upkk/jiuwei/jiuwei.vmdl","characters","False","1152.3"
"jiuwei nohitbox","characters/models/upkk/jiuwei/jiuwei_nohitbox.vmdl","characters","False","1145"
"jktaihou","characters/models/upkk/jktaihou/jktaihou.vmdl","characters","False","1076.9"
"jktaihou arms","characters/models/upkk/jktaihou/jktaihou_arms.vmdl","characters","True","209.9"
"jktaihou nothitbox","characters/models/upkk/jktaihou/jktaihou_nothitbox.vmdl","characters","False","1074.2"
"jp prs","characters/models/upkk/japanese_princess/jp_prs.vmdl","characters","False","415.2"
"jp prs arm","characters/models/upkk/japanese_princess/jp_prs_arm.vmdl","characters","True","327.2"
"jp prs nohitbox","characters/models/upkk/japanese_princess/jp_prs_nohitbox.vmdl","characters","False","414.1"
"junchai","characters/models/hlym/junchai/junchai.vmdl","characters","False","3297.9"
"junchai swimsuit arms","characters/models/hlym/junchai/arms/junchai_swimsuit_arms.vmdl","characters","True","230.1"
"juxueli","characters/models/juxueli/juxueli.vmdl","characters","False","2004.8"
"jym","characters/models/exg/mmy/jingyumei/jym.vmdl","characters","False","6594"
"kafka","characters/maoling/star_rail/kafka/swimwear/kafka.vmdl","characters","False","771.7"
"kafka arms","characters/maoling/star_rail/kafka/swimwear/arms/kafka_arms.vmdl","characters","True","119.6"
"kagamine shiroyuki arms","characters/models/kagamine_b/kagamine_shiroyuki_arms.vmdl","characters","True","131.4"
"kagamine shiroyuki b","characters/models/kagamine_b/kagamine_shiroyuki_b.vmdl","characters","False","592.1"
"kagura nana v1 arms prefab","characters/models/hlym/kagura_nana_v1/kagura_nana_v1_arms_prefab.vmdl","characters","True","113.2"
"kagura nana v1 prefab","characters/models/hlym/kagura_nana_v1/kagura_nana_v1_prefab.vmdl","characters","False","411"
"kaine 2b","characters/models/oylsister/nierreplicant/kaine_2b/kaine_2b.vmdl","characters","False","1174.9"
"kaine 2b arms","characters/models/oylsister/nierreplicant/kaine_2b/kaine_2b_arms.vmdl","characters","True","111.3"
"kaine 2b arms ez","characters/models/oylsister/nierreplicant/kaine_2b/kaine_2b_arms_ez.vmdl","characters","True","91.3"
"kaine 2b arms new","characters/models/oylsister/nierreplicant/kaine_2b/kaine_2b_arms_new.vmdl","characters","True","110.9"
"kaine2b","characters/models/oylsister/nierreplicant/kaine_2b/kaine2b.vmdl","characters","False","1106.7"
"kanami","characters/models/upkk/kanami/kanami.vmdl","characters","False","733.6"
"kanami arm","characters/models/upkk/kanami/kanami_arm.vmdl","characters","True","108.8"
"kanami nohitbox","characters/models/upkk/kanami/kanami_nohitbox.vmdl","characters","False","732.5"
"kancolle akatsuki class","characters/models/toppi/kancolle/kancolle_akatsuki_class.vmdl","characters","False","5475.1"
"kancolle akatsuki class arms","characters/models/toppi/kancolle/kancolle_akatsuki_class_arms.vmdl","characters","True","482.9"
"kaneki","characters/models/aquaz/hoshistar/kaneki/kaneki.vmdl","characters","False","2465.7"
"kanna","characters/models/kanna/kanna.vmdl","characters","False","601.2"
"kanna arms prefab","characters/models/hlym/kanna/kanna_arms_prefab.vmdl","characters","True","74.8"
"kanna nohitbox","characters/models/kanna/kanna_nohitbox.vmdl","characters","False","600.4"
"kanna prefab","characters/models/hlym/kanna/kanna_prefab.vmdl","characters","False","762.2"
"kannarms","characters/models/kanna/kannarms.vmdl","characters","False","101.4"
"kaoji","characters/models/exg/aili/kaoji/kaoji.vmdl","characters","False","1458.1"
"karin","characters/models/koharu/vr_chat/karin_picodratech/karin.vmdl","characters","False","2411.7"
"karin","characters/models/upkk/karin/karin.vmdl","characters","False","709.5"
"karin arm","characters/models/upkk/karin/karin_arm.vmdl","characters","True","110.9"
"karin arms","characters/models/koharu/vr_chat/karin_picodratech/karin_arms.vmdl","characters","True","178.7"
"karin cathood","characters/models/koharu/vr_chat/karin_cathood/karin_cathood.vmdl","characters","False","1667.3"
"karin cathood arms","characters/models/koharu/vr_chat/karin_cathood/karin_cathood_arms.vmdl","characters","True","195.7"
"karin nohitbox","characters/models/upkk/karin/karin_nohitbox.vmdl","characters","False","708.4"
"kashima","characters/models/keung/kashima/kashima.vmdl","characters","False","912.3"
"kashima arms","characters/models/keung/kashima/kashima_arms.vmdl","characters","True","128.5"
"kasumizawa miyu","characters/flux/kasumizawa_miyu/kasumizawa_miyu.vmdl","characters","False","2151.3"
"kasumizawa miyu ct 2","characters/flux/kasumizawa_miyu/kasumizawa_miyu_ct_2.vmdl","characters","False","2194.6"
"katixiya","characters/models/katixiya/katixiya.vmdl","characters","False","1923.3"
"kawakaze","characters/models/keung/kawakaze/kawakaze.vmdl","characters","False","740.2"
"kawakaze arms","characters/models/keung/kawakaze/kawakaze_arms.vmdl","characters","True","149.9"
"kayoko","characters/models/exg/kayoko/kayoko.vmdl","characters","False","482.4"
"kc taihou","characters/models/exg/kc_taihou/kc_taihou.vmdl","characters","False","1209.9"
"kdat","characters/models/aquaz/hoshistar/kdat/kdat.vmdl","characters","False","487.6"
"kdat nohitbox","characters/models/aquaz/hoshistar/kdat/kdat_nohitbox.vmdl","characters","False","481.1"
"kejjj","characters/flux/kejjj/kejjj.vmdl","characters","False","684.8"
"kejjj arms","characters/flux/kejjj/kejjj_arms.vmdl","characters","True","88.1"
"keli","characters/models/upkk/keli/keli.vmdl","characters","False","727.7"
"keli nohitbox","characters/models/upkk/keli/keli_nohitbox.vmdl","characters","False","726.7"
"keqing","characters/flux/keqing/keqing.vmdl","characters","False","280.6"
"keqing","characters/maoling/genshin_impact/keqing/butterfly/keqing.vmdl","characters","False","691.7"
"keqing","characters/maoling/genshin_impact/keqing/normal/keqing.vmdl","characters","False","555"
"keqing","characters/models/kianya/genshin/keqing/keqing.vmdl","characters","False","387.6"
"keqing arms","characters/maoling/genshin_impact/keqing/butterfly/arms/keqing_arms.vmdl","characters","True","124.7"
"keqing arms","characters/maoling/genshin_impact/keqing/normal/arms/keqing_arms.vmdl","characters","True","102.1"
"keqing arms","characters/models/kianya/genshin/keqing/keqing_arms.vmdl","characters","True","72.8"
"keqing dummy","characters/flux/keqing/keqing_dummy.vmdl","characters","False","474"
"kiana","characters/maoling/honkai_impact/kiana/flame/kiana.vmdl","characters","False","631.5"
"kiana","characters/maoling/honkai_impact/kiana/selenic_ripples/kiana.vmdl","characters","False","1007"
"kiana","characters/maoling/honkai_impact/kiana/twins/kiana.vmdl","characters","False","762.3"
"kiana","characters/models/upkk/kiana/kiana.vmdl","characters","False","364.5"
"kiana arm","characters/models/upkk/kiana/kiana_arm.vmdl","characters","True","52.2"
"kiana arms","characters/maoling/honkai_impact/kiana/flame/arms/kiana_arms.vmdl","characters","True","111.6"
"kiana arms","characters/maoling/honkai_impact/kiana/selenic_ripples/arms/kiana_arms.vmdl","characters","True","118.1"
"kiana arms","characters/maoling/honkai_impact/kiana/twins/arms/kiana_arms.vmdl","characters","True","142.7"
"kiana nohitbox","characters/models/upkk/kiana/kiana_nohitbox.vmdl","characters","False","363.5"
"kiana singer","characters/models/upkk/kiana_singer/kiana_singer.vmdl","characters","False","493.5"
"kiana singer nohitbox","characters/models/upkk/kiana_singer/kiana_singer_nohitbox.vmdl","characters","False","492.5"
"kiana wishingstar","characters/models/kianya/honkai/kiana_wishingstar/kiana_wishingstar.vmdl","characters","False","905.8"
"kiana wishingstar arms","characters/models/kianya/honkai/kiana_wishingstar/kiana_wishingstar_arms.vmdl","characters","True","163.1"
"kikyo x","characters/models/upkk/kikyo_x/kikyo_x.vmdl","characters","False","2364.7"
"kikyo x arms","characters/models/upkk/kikyo_x/kikyo_x_arms.vmdl","characters","True","511.1"
"kikyo x nohitbox","characters/models/upkk/kikyo_x/kikyo_x_nohitbox.vmdl","characters","False","2356.2"
"kikyo2","characters/models/cs2ze/kikyo_new/kikyo2.vmdl","characters","False","3389.3"
"kikyonui","characters/models/exg/kx/kikyonui/kikyonui.vmdl","characters","False","671.3"
"killerspirit","characters/models/oylsister/blade_and_souls/killerspirit/killerspirit.vmdl","characters","False","301.1"
"killerspirit arms","characters/models/oylsister/blade_and_souls/killerspirit/killerspirit_arms.vmdl","characters","True","300.9"
"kim haku","characters/models/upkk/kim_haku/kim_haku.vmdl","characters","False","884.6"
"kim haku nohitbox","characters/models/upkk/kim_haku/kim_haku_nohitbox.vmdl","characters","False","882.6"
"kimgar","characters/models/upkk/kimgar/kimgar.vmdl","characters","False","856.1"
"kimgar arm","characters/models/upkk/kimgar/kimgar_arm.vmdl","characters","True","106.1"
"kimgar nohitbox","characters/models/upkk/kimgar/kimgar_nohitbox.vmdl","characters","False","855"
"kimono teto","characters/models/hlym/kimono_teto/kimono_teto.vmdl","characters","False","473.1"
"kimono teto","characters/models/upkk/kimono_teto/kimono_teto.vmdl","characters","False","468.2"
"kimono teto arm","characters/models/hlym/kimono_teto/kimono_teto_arm.vmdl","characters","True","49.2"
"kimono teto arm","characters/models/upkk/kimono_teto/kimono_teto_arm.vmdl","characters","True","62.1"
"kimono teto nohitbox","characters/models/upkk/kimono_teto/kimono_teto_nohitbox.vmdl","characters","False","467.1"
"kipfel","characters/models/aquaz/hoshistar/kipfel/kipfel.vmdl","characters","False","2307.6"
"kipfel","characters/models/exg/aili/kipfel/kipfel.vmdl","characters","False","3637.7"
"kipfel","characters/models/mukumi/kipfel.vmdl","characters","False","1136.6"
"kipfel small","characters/models/aquaz/hoshistar/kipfel/kipfel_small.vmdl","characters","False","2303.7"
"kipfel vrc","characters/models/exg/kipfel/kipfel_vrc.vmdl","characters","False","3132.4"
"kira","characters/maoling/honkai_impact/shigure_kira/normal/kira.vmdl","characters","False","723.6"
"kira arms","characters/maoling/honkai_impact/shigure_kira/normal/arms/kira_arms.vmdl","characters","True","117.5"
"kirara","characters/maoling/genshin_impact/kirara/normal/kirara.vmdl","characters","False","837.9"
"kirara arms","characters/maoling/genshin_impact/kirara/normal/arms/kirara_arms.vmdl","characters","True","141"
"Kirby","characters/models/exg/kabi/Kirby.vmdl","characters","False","1291.9"
"kirby","characters/models/kirby/kirby.vmdl","characters","False","164"
"kirito","characters/models/kirito/kirito.vmdl","characters","False","2652.4"
"kirito","characters/models/upkk/kirito/kirito.vmdl","characters","False","818.9"
"kirito arm","characters/models/upkk/kirito/kirito_arm.vmdl","characters","True","152.9"
"kirito nohitbox","characters/models/upkk/kirito/kirito_nohitbox.vmdl","characters","False","817.8"
"kisaki","characters/models/exg/kisaki/kisaki.vmdl","characters","False","1134.9"
"kitakami futaba","characters/models/kitakami_futaba/kitakami_futaba.vmdl","characters","False","1503.5"
"kitasan black","characters/models/kitasan_black/kitasan_black.vmdl","characters","False","840.3"
"kizuna ai","characters/models/upkk/kizuna_ai/kizuna_ai.vmdl","characters","False","425.9"
"kizuna ai nohitbox","characters/models/upkk/kizuna_ai/kizuna_ai_nohitbox.vmdl","characters","False","424.9"
"kizuna arm","characters/models/upkk/kizuna_ai/kizuna_arm.vmdl","characters","True","269.8"
"klee","characters/models/uru/gm/genshin/klee/klee.vmdl","characters","False","607.8"
"klee arms","characters/models/uru/gm/genshin/klee/klee_arms.vmdl","characters","True","56.8"
"kleiner","characters/models/exg/kleiner/kleiner.vmdl","characters","False","917"
"klsty","characters/flux/klsty/klsty.vmdl","characters","False","540.7"
"klsty arms","characters/flux/klsty/klsty_arms.vmdl","characters","True","61.8"
"km decade","characters/models/exg/aquaz/km_decade/km_decade.vmdl","characters","False","951.5"
"knife","characters/models/kitakami_futaba/knife.vmdl","characters","False","155.1"
"kobe","characters/models/aquaz/hoshistar/kobe/kobe.vmdl","characters","False","1839.9"
"kogasa","characters/models/little/kogasa.vmdl","characters","False","1155.9"
"kogasa tatara","characters/models/kogasa_tatara/kogasa_tatara.vmdl","characters","False","643.4"
"koharu","characters/models/exg/koharu/koharu.vmdl","characters","False","441.7"
"koishi","characters/models/koishi/koishi.vmdl","characters","False","538.7"
"kokomi","characters/models/kokomi/kokomi.vmdl","characters","False","416.2"
"kokomi arm","characters/models/kokomi/kokomi_arm.vmdl","characters","True","110"
"kokona","characters/models/exg/kokona/kokona.vmdl","characters","False","1211.2"
"kokona aqua","characters/models/aquaz/hoshistar/kokona_aqua/kokona_aqua.vmdl","characters","False","5436.2"
"komo player model","characters/models/nozb1/komo_player_model/komo_player_model.vmdl","characters","False","523.5"
"komo pm arm","characters/models/nozb1/komo_player_model/komo_pm_arm.vmdl","characters","True","90"
"kongou arms prefab","characters/models/hlym/kongou_v1/kongou_arms_prefab.vmdl","characters","True","123.7"
"kongou prefab","characters/models/hlym/kongou_v1/kongou_prefab.vmdl","characters","False","428"
"konno junko","characters/models/konno_junko/konno_junko.vmdl","characters","False","997.9"
"konno junko","characters/models/tianli/konno_junko/konno_junko.vmdl","characters","False","1100.7"
"konno junko","characters/models/upkk/konno_junko/konno_junko.vmdl","characters","False","1047.3"
"konno junko arm","characters/models/tianli/konno_junko/konno_junko_arm.vmdl","characters","True","82.5"
"konno junko arm1","characters/models/konno_junko/konno_junko_arm1.vmdl","characters","False","39.8"
"konno junko arm2","characters/models/konno_junko/konno_junko_arm2.vmdl","characters","False","17.3"
"konno junko arm3","characters/models/konno_junko/konno_junko_arm3.vmdl","characters","False","71.2"
"konno junko nohitbox","characters/models/upkk/konno_junko/konno_junko_nohitbox.vmdl","characters","False","1043.1"
"konno junko2","characters/models/konno_junko/konno_junko2.vmdl","characters","False","997.3"
"konno junko3","characters/models/konno_junko/konno_junko3.vmdl","characters","False","1058"
"konuri maki","characters/maoling/blue_archive/konuri_maki/konuri_maki.vmdl","characters","False","741.3"
"konuri maki arms","characters/maoling/blue_archive/konuri_maki/arms/konuri_maki_arms.vmdl","characters","True","138.7"
"koritsu","characters/models/exg/koritsu/koritsu.vmdl","characters","False","770.4"
"koritsu","characters/models/upkk/koritsu/koritsu.vmdl","characters","False","670.2"
"koritsu arm","characters/models/upkk/koritsu/koritsu_arm.vmdl","characters","True","91.3"
"koritsu nohitbox","characters/models/upkk/koritsu/koritsu_nohitbox.vmdl","characters","False","669.1"
"kotori","characters/maoling/date_a_live/kotori/spirit/kotori.vmdl","characters","False","246.1"
"kotori","characters/models/upkk/kotori_lace_dress/kotori.vmdl","characters","False","693.9"
"kotori","characters/models/upkk/kotori/kotori.vmdl","characters","False","485.2"
"kotori arm","characters/models/upkk/kotori_lace_dress/kotori_arm.vmdl","characters","True","128.6"
